empl_ind_construction_%, agri_gross_value_livestock_m$, indstry_bus_trnsprt_pst_wrhsng_cnt, indstry_bus_prof_sci_tech_cnt, vhcl_light_rigid_truck, insolv_tot_debator_entr_bus_rel_per_insolv, agri_meat_chiecken_cnt, agri_broadacre_tot_area, bus_exit_20_plus_emply_cnt, year, vhcl_non_freight_truck, bus_exit_no_emply_cnt, empl_ind_admin_safety_%, fuel_type_diesel, bus_no_emply_cnt, bld_app_priv_dwl_exc_hs_cnt, sel_cause_non_bus_rel_insolv_caused_by_unemploy_loss_income, empl_ind_mnfctrng_%, res_prop_att_dwl_trnsfrs_cnt, indstry_bus_construction_cnt, vhcl_reg_over_10_yrs, vhcl_light_commercial, indstry_bus_mining_cnt, vhcl_heavy_rigid_truck, occ_debtor_service_worker, fuel_type_electric, vhcl_tot, p_t_trdmrk_apps_cnt, indstry_bus_hlth_soc_ass_cnt, indstry_bus_art_rec_cnt, agri_meat_cattle_cnt, empl_ind_admin_supp_%, bld_app_tot_priv_dwl_val_aud, bus_exit_5_19_emply_cnt, indstry_bus_admin_supp_cnt, bld_app_tot_non_res_bld_val_aud, occ_debtor_technician_trade, indstry_bus_retail_trd_cnt, vhcl_reg_less_than_5_yrs, vhcl_campervans, bld_app_tot_priv_dwl_cnt, indstry_bus_financ_insur_cnt, agri_gross_value_agri_production_m$, empl_ind_whlsle_trd_%, indstry_bus_accom_food_cnt, bld_app_priv_hse_cnt, fuel_type_petrol, vhcl_passenger, occ_debtor_professional, indstry_bus_tot_cnt, empl_ind_oth_serv_%, bld_app_priv_hse_val_aud, sel_cause_bus_rel_insolv_caused_by_economic, bld_app_priv_dwl_exc_hs_val_aud, indstry_bus_current_unkwn_cnt, indstry_bus_whlsle_trd_cnt, tourist_accom_over_15_rooms, bus_entr_tot_cnt, agri_area_holding, empl_ind_mining_%, occ_debtor_other_unkwn, empl_ind_edu_train_%, agri_veg_human_consumption, bus_entr_no_emply_cnt, bus_20_plus_emply_cnt, indstry_bus_ag_frst_fsh_cnt, indstry_bus_oth_serv_cnt, p_t_patent_apps_cnt, indstry_bus_rent_rl_est_cnt, indstry_bus_infomedia_telecom_cnt, bus_entr_5_19_emply_cnt, bld_app_tot_res_bld_val_aud, occ_debtor_sales_worker, indstry_bus_mnfctrng_cnt, bus_entr_20_plus_emply_cnt, indstry_bus_edu_train_cnt, agri_gross_value_crops_m$, res_prop_att_dwl_med_sal_prc_aud, empl_ind_hlth_soc_assist_%, agri_fruit_nut_orchard_tree, occ_debtor_machinery_op_driver, vhcl_motorcycles, empl_ind_ag_frst_fsh_%, empl_tot, bus_tot_cnt, agri_dairy_cattle_cnt, occ_debtor_labourer, bld_app_tot_dwl_cnt, empl_ind_prof_sci_tech_cnt_%, agri_sheep_cnt, sa2_main16, bus_5_19_emply_cnt, empl_ind_retail_trd_%, fuel_type_lpg_dual_other, insolv_tot_debator_entr_per_insolv, bus_entr_1_4_emply_cnt, occ_debtor_clerical_admin, empl_ind_trnsprt_pst_wrhsng_%, sel_cause_non_bus_rel_insolv_caused_by_excess_credit_use, empl_ind_elc_gs_wtr_wst_%, res_prop_hse_med_sal_prc_aud, empl_ind_rent_rl_est_%, agri_pig_cnt, vhcl_buses, insolv_tot_debator_entr_non_bus_rel_per_insolv, sa2_name16, bus_exit_tot_cnt, empl_ind_financ_insur_%, indstry_bus_elc_gs_wtr_wst_cnt, bld_app_tot_bld_val_aud, res_prop_hse_trnsfs_cnt, vhcl_reg_5_to_10, bus_1_4_emply_cnt, empl_ind_accom_food_%, empl_ind_art_rec_%, occ_debtor_manager, bus_exit_1_4_emply_cnt, indstry_bus_pub_admin_safety_cnt, vhcl_articulated_truck, empl_ind_infomedia_telecom_%
null,null,57,959,73,null,null,null,8,2016,18,424,null,2422,2991,564,null,null,null,512,3757,900,22,120,null,12,13317,null,234,80,null,null,260.0,16,222,57.0,null,185,5995,11,575,686,null,null,148,11,10780,11612,null,4596,null,46.0,null,214.0,103,184,7,758,null,null,null,null,null,529,127,62,84,null,787,113,12,263.0,null,82,10,68,null,null,null,null,null,434,null,null,4596,null,null,575,null,null,"206051128",341,null,176,null,205,null,null,null,null,null,null,null,38,null,"Albert Park",541,null,6,320.0,null,3542,1133,null,null,null,96,11,111,null
null,null,38,394,16,null,null,null,null,2016,null,195,null,1100,1044,66,null,null,null,177,4109,547,3,10,null,3,9589,null,131,71,null,null,49.0,5,68,1.0,null,72,2488,17,78,149,null,null,52,12,8357,8555,null,1547,null,19.0,null,30.0,22,54,null,255,null,null,null,null,null,198,21,18,50,null,131,49,4,51.0,null,22,null,41,null,null,null,null,null,438,null,null,1547,null,null,78,null,null,"206051129",85,null,135,null,56,null,null,null,null,null,null,null,3,null,"Elwood",234,null,3,52.0,null,2985,395,null,null,null,31,10,3,null
null,null,73,837,74,null,null,null,3,2016,8,433,null,1964,2816,425,null,null,null,429,6674,1143,8,66,null,8,16618,null,203,120,null,null,167.0,17,181,42.0,null,208,5667,236,431,495,null,null,235,6,14433,14318,null,4174,null,24.0,null,143.0,94,130,14,720,null,null,null,null,null,552,138,34,101,null,716,140,13,169.0,null,87,3,72,null,null,null,null,null,711,null,null,4174,null,null,433,null,null,"206051133",315,null,268,null,147,null,null,null,null,null,null,null,50,null,"St Kilda",538,null,7,212.0,null,4273,905,null,null,null,83,13,12,null
null,null,21,413,19,null,null,null,3,2016,3,237,null,1727,2179,76,null,null,null,140,3631,378,3,22,null,18,10547,null,286,40,null,null,155.0,9,95,3.0,null,104,3557,9,96,581,null,null,55,20,8732,9862,null,2901,null,85.0,null,70.0,33,71,1,299,null,null,null,null,null,234,25,72,58,null,847,31,5,157.0,null,30,null,14,null,null,null,null,null,251,null,null,2901,null,null,96,null,null,"206061138",126,null,78,null,55,null,null,null,null,null,null,null,3,null,"Toorak",307,null,5,160.0,null,3361,568,null,null,null,52,3,null,null
null,null,17,275,57,null,null,null,null,2016,9,137,null,840,978,28,null,null,null,100,1836,632,3,40,null,null,5049,null,68,34,null,null,15.0,3,44,15.0,null,99,1582,6,32,201,null,null,83,4,4109,4082,null,1538,null,6.0,null,9.0,24,103,2,189,null,null,null,null,null,141,80,11,45,null,322,20,6,14.0,null,59,3,22,null,null,null,null,null,205,null,null,1538,null,null,32,null,null,"206071139",164,null,112,null,35,null,null,null,null,null,null,null,15,null,"Abbotsford",163,null,null,29.0,null,1627,318,null,null,null,18,null,3,null
null,null,13,213,9,null,null,null,null,2016,null,79,null,524,599,11,null,null,null,67,2134,228,null,4,null,null,4373,null,126,29,null,null,24.0,null,23,6.0,null,59,1044,10,13,89,null,null,40,2,3801,3946,null,881,null,20.0,null,4.0,14,25,1,118,null,null,null,null,null,93,12,12,24,null,92,23,3,27.0,null,12,3,12,null,null,null,null,null,173,null,null,881,null,null,13,null,null,"206071140",48,null,59,null,22,null,null,null,null,null,null,null,null,null,"Carlton North  Princes Hill",96,null,null,34.0,null,1199,220,null,null,null,15,3,3,null
null,null,14,159,15,null,null,null,3,2016,null,74,null,586,440,19,null,null,null,85,2272,291,null,17,null,null,5132,null,98,12,null,null,35.0,null,24,7.0,null,49,1279,7,56,69,null,null,25,37,4428,4646,null,720,null,26.0,null,9.0,13,39,null,101,null,null,null,null,null,60,7,3,27,null,66,6,null,37.0,null,23,null,9,null,null,null,null,null,146,null,null,720,null,null,61,null,null,"207011146",50,null,116,null,37,null,null,null,null,null,null,null,10,null,"Ashburton (Vic.)",98,null,null,44.0,null,1591,224,null,null,null,19,null,null,null
null,null,41,581,54,null,null,null,4,2016,null,236,null,1629,1792,62,null,null,null,241,3523,594,6,63,null,12,10127,null,277,34,null,null,73.0,20,107,17.0,null,162,3551,11,88,417,null,null,120,26,8403,9075,null,2879,null,48.0,null,25.0,40,141,1,426,null,null,null,null,null,291,103,40,56,null,415,42,10,74.0,null,80,5,61,null,null,null,null,null,271,null,null,2879,null,null,88,null,null,"207011152",264,null,135,null,110,null,null,null,null,null,null,null,39,null,"Hawthorn East",310,null,4,91.0,null,3072,720,null,null,null,49,7,20,null
null,null,44,720,58,null,null,null,null,2016,5,297,null,2873,2550,114,null,null,null,294,6189,927,8,59,null,6,17384,null,568,50,null,null,159.0,14,127,20.0,null,180,5782,14,160,628,null,null,141,46,14339,15782,null,3874,null,109.0,null,50.0,62,137,4,513,null,null,null,null,null,377,60,74,67,null,593,44,8,161.0,null,64,null,63,null,null,null,null,null,468,null,null,3874,null,null,160,null,null,"207011153",249,null,211,null,123,null,null,null,null,null,null,null,65,null,"Kew",378,null,8,180.0,null,5408,1011,null,null,null,58,4,6,null
null,null,9,189,10,null,null,null,null,2016,3,89,null,636,634,8,null,null,null,97,1860,249,null,20,null,null,4531,null,95,21,null,null,31.0,9,31,1.0,null,47,1268,4,36,133,null,null,36,28,3819,4105,null,993,null,27.0,null,4.0,13,27,null,139,null,null,null,null,null,100,18,19,23,null,186,7,null,31.0,null,25,null,20,null,null,null,null,null,126,null,null,993,null,null,36,null,null,"207011154",64,null,77,null,40,null,null,null,null,null,null,null,11,null,"Kew East",118,null,3,32.0,null,1406,277,null,null,null,20,null,3,null
null,null,55,147,29,null,null,null,null,2016,26,108,null,1020,798,38,null,null,null,193,3956,750,null,70,null,null,8699,null,109,12,null,null,36.0,12,35,16.0,null,75,2168,3,78,128,null,null,57,40,7419,7579,null,1237,null,23.0,null,13.0,18,53,null,185,null,null,null,null,null,118,19,4,56,null,238,5,3,36.0,null,42,null,14,null,null,null,null,null,212,null,null,1237,null,null,78,null,null,"207021156",97,null,285,null,67,null,null,null,null,null,null,null,25,null,"Bulleen",151,null,null,53.0,null,2582,328,null,null,null,34,3,5,null
null,null,52,180,29,null,null,null,null,2016,null,106,null,1135,809,27,null,null,null,228,4409,676,null,43,null,4,9876,null,90,14,null,null,36.0,4,29,2.0,null,76,2597,13,81,132,null,null,52,54,8529,8820,null,1230,null,28.0,null,8.0,18,76,null,209,null,null,null,null,null,149,15,5,37,null,172,7,3,36.0,null,28,null,20,null,null,null,null,null,264,null,null,1230,null,null,81,null,null,"207021160",66,null,221,null,60,null,null,null,null,null,null,null,28,null,"Templestowe Lower",138,null,3,39.0,null,2875,343,null,null,null,33,4,3,null
null,null,65,217,28,null,null,null,3,2016,null,141,null,1111,890,90,null,null,null,202,4419,591,null,65,null,5,10711,null,109,21,null,null,46.0,5,51,32.0,null,122,3010,9,126,166,null,null,88,36,9375,9773,null,1449,null,20.0,null,26.0,26,82,1,241,null,null,null,null,null,158,19,19,28,null,203,3,7,46.0,null,20,null,26,null,null,null,null,null,221,null,null,1449,null,null,126,null,null,"207021424",98,null,226,null,77,null,null,null,null,null,null,null,18,null,"Doncaster East (North)",188,null,null,78.0,null,3285,441,null,null,null,35,null,4,null
null,null,80,417,57,null,null,null,3,2016,25,212,null,1939,1535,170,null,null,null,337,6367,1115,3,109,null,13,15110,null,152,28,null,null,91.0,8,92,7.0,null,131,4243,20,252,446,null,null,92,82,12753,13400,null,2465,null,44.0,null,47.0,29,98,1,343,null,null,null,null,null,221,45,22,94,null,306,28,8,92.0,null,74,4,44,null,null,null,null,null,317,null,null,2465,null,null,252,null,null,"207031161",202,null,413,null,104,null,null,null,null,null,null,null,60,null,"Blackburn",284,null,3,99.0,null,4500,680,null,null,null,64,9,7,null
null,null,52,536,20,null,null,null,3,2016,null,239,null,1158,2628,204,null,null,null,257,4811,460,null,21,null,9,12087,null,350,54,null,null,108.0,10,90,57.0,null,128,3445,17,235,555,null,null,90,31,10740,11264,null,3516,null,41.0,null,67.0,65,111,1,374,null,null,null,null,null,297,47,28,58,null,998,41,5,108.0,null,73,3,37,null,null,null,null,null,290,null,null,3516,null,null,235,null,null,"208021177",134,null,186,null,75,null,null,null,null,null,null,null,15,null,"Caulfield  North",296,null,3,165.0,null,3839,700,null,null,null,42,4,null,null
null,null,73,224,33,null,null,null,null,2016,4,119,null,1192,836,101,null,null,null,233,4833,644,null,33,null,6,11215,null,115,12,null,null,81.0,7,57,6.0,null,94,3009,5,186,104,null,null,62,85,9788,10151,null,1356,null,48.0,null,33.0,17,89,null,234,null,null,null,null,null,172,12,12,37,null,113,19,null,81.0,null,39,null,33,null,null,null,null,null,322,null,null,1356,null,null,186,null,null,"207031164",81,null,233,null,59,null,null,null,null,null,null,null,20,null,"Box Hill North",170,null,null,87.0,null,3371,427,null,null,null,38,3,3,null
null,null,60,819,40,null,null,null,3,2016,3,396,null,2936,2847,76,null,null,null,353,6334,796,3,54,null,11,17546,null,359,51,null,null,157.0,16,120,15.0,null,192,5638,28,133,677,null,null,129,57,14421,16030,null,4066,null,105.0,null,52.0,72,141,3,528,null,null,null,null,null,387,53,83,97,null,743,49,11,158.0,null,58,null,49,null,null,null,null,null,549,null,null,4066,null,null,133,null,null,"208011169",242,null,191,null,128,null,null,null,null,null,null,null,43,null,"Brighton (Vic.)",490,null,null,174.0,null,5557,917,null,null,null,75,8,3,null
null,null,43,64,48,null,null,null,3,2016,5,75,null,1145,435,140,null,null,null,182,2863,1056,null,133,null,3,6563,null,28,6,null,null,37.0,10,20,5.0,null,73,1664,91,154,51,null,null,22,14,5247,4956,null,831,null,5.0,null,32.0,14,48,1,146,null,null,null,null,null,89,35,4,84,null,101,3,5,38.0,null,77,null,6,null,null,null,null,null,229,null,null,831,null,null,154,null,null,"210011226",105,null,245,null,47,null,null,null,null,null,null,null,38,null,"Airport West",102,null,3,43.0,null,2037,253,null,null,null,22,3,7,null
null,null,37,138,75,null,null,null,null,2016,8,89,null,1451,578,62,null,null,null,229,4175,1096,null,108,null,6,9533,null,41,20,null,null,44.0,3,46,6.0,null,48,2478,20,123,81,null,null,30,61,7773,7844,null,895,null,27.0,null,17.0,12,25,null,124,null,null,null,null,null,83,11,13,32,null,89,9,null,44.0,null,32,null,12,null,null,null,null,null,363,null,null,895,null,null,123,null,null,"208031189",52,null,325,null,41,null,null,null,null,null,null,null,9,null,"Edithvale  Aspendale",118,null,3,50.0,null,2874,268,null,null,null,22,3,10,null
null,null,121,74,102,null,null,null,null,2016,23,82,null,2813,601,14,null,null,null,314,6965,2497,3,268,null,3,13371,null,27,7,null,null,71.0,5,35,7.0,null,50,2837,43,290,42,null,null,24,276,9642,9371,null,972,null,69.0,null,2.0,12,29,1,176,null,null,null,null,null,119,4,38,48,null,70,3,3,72.0,null,51,null,19,null,null,null,null,null,928,null,null,972,null,null,290,null,null,"209041224",55,null,962,null,53,null,null,null,null,null,null,null,30,null,"Wallan",108,null,null,79.0,null,3575,310,null,null,null,28,5,109,null
null,null,130,20,3,null,null,null,null,2016,null,34,null,68,246,81,null,null,null,62,247,55,null,10,null,null,519,null,5,null,null,null,126.0,null,15,6.0,null,12,121,null,570,16,null,null,18,489,425,430,null,343,null,114.0,null,12.0,5,4,null,91,null,null,null,null,null,66,null,17,17,null,9,3,null,127.0,null,9,null,null,null,null,null,null,null,16,null,null,343,null,null,570,null,null,"209041437",5,null,27,null,32,null,null,null,null,null,null,null,null,null,"Wollert",45,null,null,133.0,null,149,91,null,null,null,6,3,null,null
null,null,26,71,33,null,null,null,null,2016,3,70,null,707,333,24,null,null,null,157,3169,679,3,39,null,3,6438,null,29,6,null,null,9.0,3,28,12.0,null,41,1438,10,37,44,null,null,20,13,5508,5445,null,541,null,5.0,null,4.0,9,15,null,95,null,null,null,null,null,69,3,5,33,null,37,4,null,10.0,null,10,null,5,null,null,null,null,null,220,null,null,541,null,null,38,null,null,"209011204",27,null,228,null,23,null,null,null,null,null,null,null,9,null,"Watsonia",88,null,null,21.0,null,1829,179,null,null,null,13,null,null,null
null,null,144,194,119,null,null,null,3,2016,17,172,null,2329,1122,90,null,null,null,369,9438,2046,null,249,null,8,19477,null,120,17,null,null,67.0,5,68,40.0,null,99,4429,10,196,174,null,null,59,106,16527,16385,null,1705,null,45.0,null,21.0,17,48,null,260,null,null,null,null,null,189,7,10,65,null,229,12,8,67.0,null,42,null,22,null,null,null,null,null,594,null,null,1705,null,null,196,null,null,"210011229",94,null,660,null,61,null,null,null,null,null,null,null,22,null,"Keilor East",218,null,3,108.0,null,5579,485,null,null,null,41,7,35,null
null,null,19,84,37,null,null,null,null,2016,4,54,null,939,385,43,null,null,null,138,2424,822,null,102,null,3,5608,null,48,11,null,null,25.0,3,32,1.0,null,45,1439,64,79,57,null,null,27,36,4527,4349,null,644,null,14.0,null,11.0,8,23,null,106,null,null,null,null,null,70,19,9,34,null,75,3,3,26.0,null,19,null,6,null,null,null,null,null,195,null,null,644,null,null,79,null,null,"210011230",55,null,195,null,34,null,null,null,null,null,null,null,28,null,"Niddrie  Essendon West",69,null,null,26.0,null,1744,193,null,null,null,12,null,7,null
null,null,75,295,164,null,null,null,null,2016,16,164,null,2666,1202,34,null,null,null,386,6462,1925,null,244,null,12,15545,null,89,27,null,null,42.0,8,56,11.0,null,117,4302,29,103,190,null,null,77,69,12387,12574,null,2050,null,31.0,null,11.0,37,135,null,304,null,null,null,null,null,214,41,12,85,null,238,20,12,43.0,null,176,3,34,null,null,null,null,null,549,null,null,2050,null,null,103,null,null,"208031193",199,null,538,null,82,null,null,null,null,null,null,null,20,null,"Mordialloc  Parkdale",218,null,9,53.0,null,4775,608,null,null,null,42,6,24,null
null,null,64,86,69,null,null,null,null,2016,7,68,null,2369,638,6,null,null,null,219,5197,2083,null,263,null,null,9320,null,22,24,null,null,20.0,6,33,3.0,null,48,1737,35,64,58,null,null,26,58,6302,6253,null,985,null,19.0,null,1.0,15,21,3,121,null,null,null,null,null,82,12,207,38,null,56,null,5,21.0,null,42,null,20,null,null,null,null,null,526,null,null,985,null,null,64,null,null,"210021235",54,null,725,null,34,null,null,null,null,null,null,null,31,null,"Romsey",106,null,null,24.0,null,2336,280,null,null,null,28,3,53,null
null,null,65,226,45,null,null,null,4,2016,6,143,null,1561,869,2,null,null,null,223,5992,1033,3,84,null,4,13798,null,112,16,null,null,26.0,12,54,15.0,null,123,3626,18,82,147,null,null,88,80,11778,12211,null,1472,null,25.0,null,null,21,84,2,226,null,null,null,null,null,143,26,9,72,null,149,8,10,27.0,null,47,3,22,null,null,null,null,null,361,null,null,1472,null,null,82,null,null,"211011260",120,null,472,null,78,null,null,null,null,null,null,null,26,null,"Wantirna South",199,null,4,42.0,null,4183,460,null,null,null,40,3,14,null
null,null,228,137,105,null,null,null,null,2016,10,206,null,1627,1250,102,null,null,null,423,8650,1590,3,191,null,7,15823,null,72,21,null,null,38.0,4,68,9.0,null,120,3072,14,155,115,null,null,80,53,13528,13373,null,1901,null,19.0,null,19.0,29,94,1,288,null,null,null,null,null,229,45,15,85,null,258,17,null,39.0,null,116,null,11,null,null,null,null,null,482,null,null,1901,null,null,155,null,null,"209021208",127,null,694,null,57,null,null,null,null,null,null,null,35,null,"Reservoir  West",257,null,8,48.0,null,4088,480,null,null,null,49,11,23,null
null,null,133,225,203,null,null,null,6,2016,9,192,null,3969,1276,535,null,null,null,311,6829,3007,null,208,null,8,19025,null,109,34,null,null,128.0,26,97,45.0,null,349,8261,20,583,147,null,null,107,48,14489,15065,null,2329,null,17.0,null,111.0,33,163,1,379,null,null,null,null,null,254,166,12,97,null,289,33,15,128.0,null,151,3,31,null,null,null,null,null,435,null,null,2329,null,null,583,null,null,"209021428",262,null,621,null,111,null,null,null,null,null,null,null,69,null,"Preston  East",268,null,4,173.0,null,3944,620,null,null,null,55,11,9,null
null,null,59,119,49,null,null,null,3,2016,5,114,null,1849,667,3,null,null,null,393,4973,1563,null,127,null,3,11045,null,48,21,null,null,22.0,4,48,6.0,null,56,2655,15,46,81,null,null,32,43,8837,8588,null,1123,null,21.0,null,1.0,15,33,null,140,null,null,null,null,null,101,9,11,57,null,85,4,4,23.0,null,25,null,23,null,null,null,null,null,602,null,null,1123,null,null,46,null,null,"209031215",80,null,372,null,36,null,null,null,null,null,null,null,87,null,"Wattle Glen  Diamond Creek",148,null,3,29.0,null,3383,368,null,null,null,26,3,9,null
null,null,3,null,17,null,null,null,null,2016,19,3,null,506,11,null,null,null,null,3,166,127,null,236,null,null,688,null,null,3,null,null,null,null,null,50.0,null,null,232,null,null,3,null,null,3,null,214,190,null,25,null,null,null,null,null,3,2,3,null,null,null,null,null,null,3,3,null,null,null,null,null,null,null,3,null,null,null,null,null,null,null,3,null,null,25,null,null,null,null,null,"210051248",4,null,11,null,null,null,null,null,null,null,null,null,68,null,"Melbourne Airport",3,null,null,50.0,null,288,6,null,null,null,null,null,28,null
null,null,119,36,47,null,null,null,3,2016,8,81,null,1088,449,16,null,null,null,141,3970,888,null,162,null,34,8323,null,45,3,null,null,4.0,5,26,42.0,null,75,1953,8,26,33,null,null,41,10,6836,6910,null,810,null,2.0,null,2.0,17,29,null,150,null,null,null,null,null,104,37,8,60,null,74,3,5,4.0,null,83,3,10,null,null,null,null,null,250,null,null,810,null,null,26,null,null,"209041432",91,null,436,null,43,null,null,null,null,null,null,null,19,null,"Epping  South",111,null,3,46.0,null,2393,236,null,null,null,26,4,31,null
null,null,90,65,23,null,null,null,null,2016,3,65,null,947,394,68,null,null,null,169,2693,757,null,70,null,null,6715,null,36,null,null,null,203.0,4,33,68.0,null,29,1895,8,888,28,null,null,16,820,5529,5533,null,580,null,192.0,null,11.0,4,16,null,133,null,null,null,null,null,95,3,12,19,null,24,4,null,204.0,null,26,null,10,null,null,null,null,null,301,null,null,580,null,null,888,null,null,"209041434",18,null,247,null,41,null,null,null,null,null,null,null,7,null,"Mernda",89,null,3,272.0,null,2122,169,null,null,null,21,3,13,null
null,null,293,98,111,null,null,null,null,2016,11,158,null,1844,944,315,null,null,null,359,7541,1582,null,203,null,5,16000,null,59,8,null,null,81.0,3,77,16.0,null,64,4503,26,429,38,null,null,52,114,13487,13578,null,1334,null,25.0,null,56.0,33,26,null,326,null,null,null,null,null,263,18,10,59,null,78,10,9,81.0,null,36,null,16,null,null,null,null,null,403,null,null,1334,null,null,429,null,null,"210031438",61,null,695,null,58,null,null,null,null,null,null,null,57,null,"Glenroy",189,null,8,97.0,null,3944,312,null,null,null,22,12,29,null
null,null,177,35,43,null,null,null,null,2016,9,66,null,897,390,102,null,null,null,123,3730,731,null,123,null,null,7555,null,26,4,null,null,31.0,null,32,null,null,28,1624,9,152,20,null,null,17,50,6214,6366,null,546,null,12.0,null,19.0,16,7,null,137,null,null,null,null,null,102,null,null,15,null,22,null,4,32.0,null,12,null,3,null,null,null,null,null,231,null,null,546,null,null,152,null,null,"210051442",24,null,461,null,30,null,null,null,null,null,null,null,16,null,"Craigieburn  North",89,null,null,32.0,null,2201,135,null,null,null,21,4,27,null
null,null,169,125,221,null,null,null,null,2016,7,132,null,2610,857,12,null,null,null,296,4601,2251,null,351,null,11,10980,null,41,13,null,null,14.0,11,51,16.0,null,102,3064,19,78,85,null,null,47,66,7731,7724,null,1608,null,12.0,null,2.0,25,172,1,198,null,null,null,null,null,136,104,7,69,null,193,8,9,14.0,null,171,5,14,null,null,null,null,null,256,null,null,1608,null,null,78,null,null,"212021297",265,null,740,null,44,null,null,null,null,null,null,null,30,null,"Hallam",175,null,8,30.0,null,3289,383,null,null,null,29,10,121,null
null,null,199,38,21,null,null,null,null,2016,4,77,null,432,406,91,null,null,null,113,1794,352,null,59,null,null,3634,null,37,3,null,null,101.0,5,27,54.0,null,19,781,4,451,11,null,null,25,360,2989,3062,null,561,null,83.0,null,18.0,9,13,null,186,null,null,null,null,null,142,null,null,21,null,9,3,3,101.0,null,11,null,5,null,null,null,null,null,111,null,null,561,null,null,451,null,null,"210051444",12,null,222,null,42,null,null,null,null,null,null,null,8,null,"Craigieburn  West",94,null,3,155.0,null,1059,143,null,null,null,12,3,13,null
null,null,166,154,60,null,null,null,null,2016,7,139,null,1447,1004,278,null,null,null,384,7157,1280,null,103,null,3,14355,null,85,24,null,null,89.0,7,49,3.0,null,87,3081,17,387,99,null,null,62,109,12384,12368,null,1447,null,34.0,null,54.0,28,41,null,288,null,null,null,null,null,237,10,6,42,null,129,14,null,90.0,null,45,null,19,null,null,null,null,null,495,null,null,1447,null,null,387,null,null,"210031239",71,null,534,null,51,null,null,null,null,null,null,null,15,null,"Pascoe Vale",174,null,4,92.0,null,4107,366,null,null,null,26,14,10,null
null,null,44,212,132,null,null,null,null,2016,4,116,null,2253,764,26,null,null,null,382,6871,1666,null,153,null,6,15126,null,60,14,null,null,24.0,3,55,1.0,null,51,3904,27,61,121,null,null,34,35,12343,12469,null,1292,null,17.0,null,7.0,14,48,null,174,null,null,null,null,null,117,8,16,66,null,107,7,4,25.0,null,33,null,22,null,null,null,null,null,599,null,null,1292,null,null,61,null,null,"211031265",76,null,551,null,54,null,null,null,null,null,null,null,59,null,"Croydon Hills  Warranwood",146,null,3,26.0,null,4345,453,null,null,null,29,8,17,null
null,null,151,41,50,null,null,null,null,2016,7,86,null,971,540,79,null,null,null,141,4878,832,3,156,null,null,8000,null,44,4,null,null,21.0,5,54,58.0,null,55,1173,14,125,26,null,null,29,46,6473,6691,null,777,null,9.0,null,12.0,21,40,1,176,null,null,null,null,null,145,37,null,42,null,49,3,3,21.0,null,50,null,9,null,null,null,null,null,175,null,null,777,null,null,126,null,null,"210051242",55,null,591,null,25,null,null,null,null,null,null,null,60,null,"Broadmeadows",112,null,11,80.0,null,1939,141,null,null,null,23,7,15,null
null,null,67,166,137,null,null,null,3,2016,6,119,null,2418,774,104,null,null,null,238,5406,1792,null,459,null,19,12923,null,48,20,null,null,53.0,10,50,25.0,null,89,3677,34,212,119,null,null,50,108,10037,10040,null,1460,null,37.0,null,16.0,12,181,null,192,null,null,null,null,null,123,88,8,74,null,140,12,7,54.0,null,160,3,24,null,null,null,null,null,403,null,null,1460,null,null,212,null,null,"211011254",181,null,523,null,62,null,null,null,null,null,null,null,32,null,"Knoxfield  Scoresby",170,null,3,79.0,null,3834,418,null,null,null,43,3,20,null
null,null,82,250,59,null,null,null,3,2016,3,148,null,2010,992,234,null,null,null,339,6122,1415,3,134,null,5,13699,null,89,12,null,null,77.0,13,74,61.0,null,147,3514,27,307,162,null,null,81,73,11266,11524,null,1865,null,27.0,null,50.0,28,101,3,272,null,null,null,null,null,177,43,16,149,null,174,17,8,77.0,null,94,3,29,null,null,null,null,null,486,null,null,1865,null,null,307,null,null,"211031266",248,null,451,null,82,null,null,null,null,null,null,null,40,null,"Ringwood",194,null,3,138.0,null,4052,576,null,null,null,33,11,11,null
null,null,218,19,60,null,null,null,null,2016,11,98,null,1031,590,14,null,null,null,224,5877,955,null,142,null,null,9721,null,20,3,null,null,6.0,null,50,null,null,40,1348,17,35,14,null,null,33,21,8010,8262,null,751,null,4.0,null,2.0,9,6,null,163,null,null,null,null,null,129,null,null,31,null,24,3,3,6.0,null,22,null,8,null,null,null,null,null,191,null,null,751,null,null,35,null,null,"210051247",16,null,687,null,29,null,null,null,null,null,null,null,56,null,"Meadow Heights",119,null,null,6.0,null,2498,139,null,null,null,13,9,27,null
null,null,148,85,295,null,null,null,null,2016,8,116,null,3639,703,53,null,null,null,293,7415,2654,null,464,null,8,22932,null,55,3,null,null,21.0,3,59,21.0,null,55,10683,25,79,79,null,null,52,26,18695,18548,null,1078,null,9.0,null,12.0,20,36,3,156,null,null,null,null,null,113,21,3,47,null,89,3,3,25.0,null,32,null,6,null,null,null,null,null,518,null,null,1078,null,null,91,null,null,"210051245",62,null,651,null,41,null,null,null,null,null,null,null,314,null,"Gladstone Park  Westmeadows",152,null,3,46.0,null,4820,295,null,null,null,31,5,106,null
